userid,Average Screen Time,Average Spent on App (INR),Ratings,New Password Request,Last Visited Minutes,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Day_32,Day_33,Day_34,Day_35,Day_36,Day_37,Day_38,Day_39,Day_40,Day_41,Day_42,Day_43,Day_44,Day_45,Day_46,Day_47,Day_48,Day_49,Day_50,Day_51,Day_52,Day_53,Day_54,Day_55,Day_56,Day_57,Day_58,Day_59,Day_60,Day_61,Day_62,Day_63,Day_64,Day_65,Day_66,Day_67,Day_68,Day_69,Day_70,Day_71,Day_72,Day_73,Day_74,Day_75,Day_76,Day_77,Day_78,Day_79,Day_80,Day_81,Day_82,Day_83,Day_84,Day_85,Day_86,Day_87,Day_88,Day_89,Day_90,is_churned,total_days_active,avg_daily_usage,std_dev_daily_usage,early_usage_avg,late_usage_avg,drop_in_usage,left_review
2592,7.57,666.65,9.0,4.0,28780.0,131.97,11.69,300.0,71.85,41.33,45.61,31.28,168.88,41.72,2.83,81.49,63.23,4.36,10.16,265.62,45.31,210.72,16.82,44.23,196.59,10.97,14.04,29.29,167.33,48.16,153.51,20.14,91.27,8.44,300.0,22.27,15.43,255.14,300.0,5.6,81.57,55.5,171.83,188.77,92.79,11.38,36.87,11.32,105.02,190.13,45.1,34.77,90.46,94.23,300.0,94.53,65.41,1.54,36.22,102.89,39.03,300.0,29.0,114.14,66.81,6.19,32.96,24.9,202.06,27.37,33.12,15.16,266.52,138.97,2.85,21.24,35.35,222.91,3.55,44.69,300.0,150.37,46.7,86.17,80.82,106.73,117.23,15.25,10.68,300.0,53.28,58.47,180.02,29.57,12.4,1.0,39.0,99.28,115.3,91.23,99.8,0.0,0
2593,50.57,651.06,10.0,1.0,23647.0,211.11,19.64,67.85,36.32,25.55,17.24,230.84,300.0,52.98,95.2,98.83,289.76,42.04,38.27,82.81,20.8,75.16,9.39,24.53,207.52,40.29,300.0,117.88,6.41,8.47,38.02,13.34,300.0,37.04,2.05,118.03,4.46,198.82,34.54,300.0,31.63,50.64,69.96,226.1,265.7,178.02,32.44,300.0,221.46,52.32,73.94,101.39,73.43,35.59,199.02,166.36,119.88,300.0,157.56,146.6,199.5,112.51,48.42,89.95,300.0,53.69,5.17,170.11,199.88,91.09,300.0,49.37,24.55,18.47,65.15,1.18,75.68,20.96,1.85,257.79,57.2,9.52,281.34,233.38,107.73,35.93,9.3,278.96,20.74,20.54,49.78,15.42,23.97,49.64,300.0,0.0,54.0,117.04,119.97,105.26,103.79,1.47,0
2594,10.78,410.16,2.0,5.0,19905.0,22.12,49.19,87.97,208.82,49.3,9.95,102.26,62.85,28.33,43.47,9.18,57.73,191.07,114.57,25.64,86.07,27.7,55.49,45.1,118.37,7.71,61.05,27.56,4.17,38.46,300.0,135.48,148.97,6.95,20.31,298.57,9.34,180.44,111.72,50.68,91.96,1.81,60.73,97.67,161.57,300.0,155.26,16.68,18.01,226.99,63.06,97.05,85.8,300.0,210.0,106.74,3.22,176.25,33.42,86.45,32.41,13.85,111.84,189.09,68.11,74.53,300.0,36.38,13.52,59.4,210.07,72.95,50.63,229.15,91.31,37.04,245.3,300.0,153.91,55.29,300.0,51.68,56.81,2.56,77.04,17.81,52.09,81.16,300.0,300.0,51.7,106.38,55.06,89.51,244.24,1.0,87.0,113.74,123.09,71.7,146.25,0.0,0
2595,29.4,348.93,4.0,5.0,29359.0,64.2,7.51,146.62,4.15,205.2,3.76,53.88,46.79,4.66,3.75,195.96,0.87,16.67,300.0,99.61,190.73,293.39,115.19,69.92,107.02,30.52,78.68,54.61,171.1,300.0,3.26,272.47,83.64,32.18,90.51,33.29,140.44,249.7,2.19,88.43,7.41,40.53,134.2,157.37,46.64,17.31,157.25,68.76,300.0,109.47,13.6,245.92,12.6,115.04,34.47,102.62,112.92,118.11,68.04,36.93,90.37,12.23,24.86,15.1,7.65,23.79,53.28,100.37,7.02,211.28,72.76,168.3,29.58,34.73,55.45,27.27,157.73,152.71,35.25,87.06,101.5,157.3,88.94,15.23,1.07,80.58,194.71,19.15,64.72,176.88,18.81,100.42,49.7,107.85,300.0,0.0,15.0,94.04,87.35,102.01,93.43,8.58,0
2596,28.88,177.03,10.0,4.0,11636.0,148.91,99.27,24.72,127.94,242.98,27.16,25.85,116.8,156.02,63.7,14.95,40.3,82.91,30.51,32.94,17.12,60.92,113.99,23.26,71.79,66.54,12.14,66.57,50.08,241.96,18.93,12.06,300.0,29.56,63.12,149.17,9.46,89.99,36.28,212.06,224.57,268.98,84.44,115.11,90.92,34.01,63.57,242.65,172.96,161.33,56.68,25.77,15.35,10.51,120.02,32.2,35.96,53.64,36.58,69.2,124.28,59.48,224.12,12.16,32.92,300.0,164.86,145.59,21.36,48.78,105.13,149.82,242.95,45.22,214.92,300.0,199.33,130.83,67.7,88.17,73.85,13.46,108.56,6.09,172.52,145.34,82.63,23.57,215.79,38.61,30.23,241.11,47.74,300.0,14.42,1.0,45.0,103.24,92.85,83.09,131.15,0.0,0
2597,34.33,497.65,3.0,8.0,6590.0,101.78,10.99,120.24,24.07,44.61,70.71,70.54,160.71,66.76,7.73,34.84,58.51,105.73,50.65,31.95,91.04,113.53,13.47,39.15,34.42,53.23,163.49,22.94,40.44,136.39,100.9,34.18,266.21,266.66,32.01,123.93,99.83,12.2,24.94,60.79,229.84,18.63,297.84,163.54,54.59,7.52,19.67,125.68,8.59,6.96,82.8,50.68,34.28,133.4,100.12,133.22,260.1,220.73,208.6,3.43,191.2,15.24,36.36,50.77,15.3,77.09,97.71,119.14,45.5,38.94,118.08,8.14,256.52,16.42,146.22,34.67,59.7,24.48,56.09,4.6,36.37,300.0,65.55,300.0,67.09,300.0,5.69,174.96,1.53,11.38,77.12,22.54,69.34,24.98,107.59,1.0,45.0,90.07,90.8,78.93,98.25,0.0,0
2598,30.21,740.51,6.0,3.0,23413.0,169.92,1.7,169.49,104.49,76.05,99.54,20.58,84.45,9.21,111.74,300.0,8.93,122.77,190.46,34.61,80.14,62.13,54.47,300.0,82.27,61.31,140.36,106.14,95.31,32.65,23.6,25.25,33.38,66.93,8.86,141.37,292.44,1.6,95.6,126.81,214.46,5.54,86.46,20.38,104.04,46.85,21.28,95.24,15.78,49.84,36.8,0.98,50.02,16.25,20.13,40.61,49.56,250.32,300.0,116.25,113.21,30.11,71.15,66.95,35.51,27.25,61.9,128.09,110.41,42.33,6.49,228.87,24.59,207.29,68.11,13.52,22.18,28.9,129.21,44.16,9.17,240.63,53.81,2.24,257.16,108.92,16.91,43.85,19.04,81.34,46.76,14.16,219.83,51.32,169.22,0.0,89.0,87.84,86.72,95.21,82.59,12.62,0
2599,33.45,417.66,4.0,5.0,25879.0,55.7,7.99,180.29,64.64,9.83,80.84,13.01,26.53,123.97,142.21,23.18,158.71,111.57,188.41,65.67,30.69,179.4,29.86,94.7,226.78,300.0,177.92,15.16,95.95,172.47,48.36,127.32,8.45,1.13,17.94,47.41,49.34,16.42,182.03,93.77,98.72,200.9,42.83,20.21,26.1,167.13,123.5,300.0,3.77,181.95,90.25,175.49,57.12,143.08,122.59,34.89,234.47,2.53,234.37,300.0,53.31,94.14,198.84,9.0,152.61,3.72,4.82,115.51,119.68,192.94,21.16,300.0,67.59,56.51,255.92,13.42,151.57,300.0,69.35,237.58,104.58,78.19,3.72,20.41,5.61,90.09,62.82,9.98,43.35,69.47,127.71,214.58,22.16,183.63,32.13,1.0,85.0,108.35,103.0,101.1,107.11,0.0,0
2600,22.69,765.15,7.0,7.0,24231.0,19.39,245.28,113.93,14.65,53.82,24.67,200.82,106.69,20.36,116.66,123.11,84.51,189.63,198.81,6.25,87.08,300.0,185.73,149.5,122.05,146.05,19.04,186.52,86.95,120.52,61.46,66.0,118.72,124.11,148.08,59.55,37.77,81.73,19.79,30.31,24.89,186.6,39.88,77.69,64.82,5.86,23.34,101.75,107.37,195.93,18.66,165.37,23.48,44.39,43.91,209.01,116.26,41.09,51.48,93.04,229.16,10.98,18.78,109.96,106.56,73.8,270.12,238.47,76.35,156.99,34.31,300.0,18.76,123.13,38.0,300.0,15.93,100.99,33.99,24.77,78.91,31.74,18.68,9.42,43.21,18.8,68.7,12.19,243.21,117.58,13.14,37.52,4.75,50.09,25.45,0.0,19.0,95.99,87.57,115.39,94.61,20.78,0
2601,29.84,415.4,3.0,7.0,20962.0,114.86,41.98,177.65,55.07,39.39,34.58,66.75,238.9,129.56,70.88,300.0,54.59,36.41,24.44,22.6,81.63,194.79,0.72,105.29,139.49,15.77,179.21,10.05,300.0,9.33,54.94,116.62,72.04,78.4,53.6,80.61,133.15,21.93,171.79,41.74,55.13,198.98,3.72,185.43,277.15,30.83,82.34,34.69,110.25,57.71,142.35,222.79,33.01,135.35,69.87,2.13,300.0,145.99,130.9,35.84,16.87,128.84,252.92,6.5,101.27,7.15,300.0,31.61,11.43,52.86,24.57,267.86,15.04,127.07,152.48,33.37,32.4,92.21,93.68,143.27,74.26,49.37,200.2,140.18,33.44,106.61,61.42,50.64,95.35,53.31,300.0,300.0,103.24,44.79,204.3,0.0,23.0,107.13,96.48,95.59,117.06,0.0,0
2602,5.91,428.41,10.0,6.0,12414.0,34.76,148.27,93.46,16.01,12.87,235.62,25.69,56.68,139.82,300.0,48.17,14.36,120.72,104.84,300.0,73.52,1.49,119.35,7.31,300.0,52.84,19.29,100.8,92.86,106.38,107.28,1.76,10.51,171.96,116.5,148.14,30.86,129.85,16.8,3.31,4.31,57.75,258.85,56.11,41.31,99.43,21.7,9.72,23.75,100.88,23.96,12.93,31.12,114.62,19.73,127.69,31.99,0.2,1.92,74.78,56.04,81.7,210.05,50.9,98.24,180.93,125.63,268.38,72.54,52.65,48.97,34.53,158.46,300.0,58.44,173.27,25.61,34.04,300.0,50.83,204.09,145.35,300.0,221.82,95.54,2.16,47.84,153.83,300.0,152.47,247.36,76.22,64.76,17.95,300.0,0.0,21.0,107.56,107.06,106.48,151.58,0.0,0
2603,39.57,370.78,10.0,6.0,1657.0,172.66,80.1,17.16,29.01,8.25,208.53,11.35,47.31,170.69,19.78,82.22,5.36,187.3,131.74,63.79,100.72,42.38,64.38,12.71,37.03,6.79,66.64,28.09,67.65,101.18,73.68,58.75,24.74,46.74,19.45,40.02,100.12,19.99,63.14,77.87,123.56,21.7,14.81,160.65,33.69,11.51,10.14,83.99,4.78,300.0,300.0,41.44,26.3,19.34,265.56,161.45,96.79,62.65,300.0,61.84,29.58,104.68,43.36,300.0,43.57,255.35,6.97,119.53,247.57,104.97,1.43,135.86,123.57,21.89,93.74,245.3,214.73,53.82,258.16,12.95,117.33,58.33,45.67,220.75,156.97,8.16,87.18,48.96,225.88,52.9,56.54,18.97,300.0,32.8,28.29,0.0,43.0,94.97,93.72,66.21,114.82,0.0,0
2604,65.46,232.57,8.0,0.0,19139.0,261.79,30.19,61.07,77.4,24.07,139.29,300.0,142.02,235.74,57.17,150.07,7.83,0.77,25.79,273.22,53.72,66.33,76.12,32.36,89.62,120.14,205.63,300.0,3.89,89.83,48.57,133.62,58.36,230.32,168.7,195.77,41.94,54.2,14.71,80.49,30.88,28.57,61.15,35.8,63.16,66.96,64.59,14.27,219.35,32.56,217.73,41.44,1.29,7.31,12.96,48.5,10.26,56.65,1.32,57.04,1.04,9.95,40.26,3.67,107.03,144.11,34.11,35.63,159.6,4.76,134.72,154.19,35.9,15.99,43.78,60.55,32.03,59.13,98.18,34.67,46.01,17.51,11.04,70.88,73.79,109.45,32.72,52.6,29.76,72.63,33.04,79.21,218.06,118.11,300.0,0.0,88.0,85.67,89.81,118.56,84.43,34.13,0
2605,27.25,684.8,1.0,9.0,20088.0,6.94,34.97,47.01,15.26,76.62,58.41,145.68,134.47,146.38,0.93,32.14,108.41,27.45,29.34,185.95,63.7,300.0,12.56,62.8,300.0,139.48,172.47,94.27,201.71,18.36,22.51,8.58,18.26,140.82,78.58,64.41,10.21,119.72,70.21,48.43,54.33,6.62,16.94,63.36,2.52,41.1,147.86,90.77,168.29,8.63,161.67,91.26,19.39,8.98,53.06,182.89,127.85,10.59,15.73,135.79,261.09,192.67,60.78,24.11,252.54,39.14,115.73,113.78,9.26,280.33,21.99,78.41,258.56,18.78,15.96,67.76,24.96,124.61,1.91,300.0,33.23,111.9,9.45,300.0,14.6,34.11,163.27,71.52,154.68,264.3,21.81,188.9,0.49,224.39,251.43,0.0,63.0,96.9,92.96,92.61,114.35,0.0,0
2606,41.7,472.64,6.0,0.0,9517.0,90.5,0.84,145.14,88.93,15.31,4.91,201.27,136.1,23.88,172.2,131.71,224.13,49.02,135.81,88.74,215.11,35.73,21.17,109.41,8.6,119.3,300.0,109.66,25.11,210.96,126.48,68.05,249.13,47.73,92.99,16.53,107.48,82.19,251.23,67.88,31.57,58.92,29.97,210.68,172.56,213.63,19.45,48.64,56.33,194.76,12.42,56.1,4.11,77.66,0.51,11.68,16.3,84.98,0.34,49.19,31.26,3.3,179.58,214.02,296.0,300.0,137.06,18.5,189.16,5.59,155.05,6.87,153.63,43.71,147.79,14.47,245.59,56.63,169.97,3.61,31.61,137.44,64.4,46.38,24.25,202.49,3.28,300.0,72.12,82.1,29.53,12.32,12.78,159.63,52.65,0.0,23.0,100.9,96.08,112.39,103.67,8.72,0
2607,27.96,248.59,3.0,0.0,25577.0,156.53,8.75,175.79,112.46,70.85,12.67,23.08,38.83,64.16,32.39,40.27,0.33,55.85,66.79,33.4,129.7,112.32,115.59,29.03,300.0,75.11,13.32,116.59,24.76,105.19,199.2,12.28,116.48,102.47,144.83,223.58,7.09,8.82,108.51,205.54,64.51,22.76,48.82,91.28,300.0,38.54,42.68,129.45,30.66,67.24,59.37,81.7,12.27,57.78,11.38,17.26,142.09,121.75,10.56,300.0,80.83,255.88,19.48,68.26,99.66,130.44,14.11,31.81,144.59,116.82,0.32,21.85,300.0,263.27,300.0,82.94,25.88,60.34,12.74,5.71,164.63,38.28,0.31,112.96,206.59,231.66,29.82,230.38,95.69,43.63,30.91,54.58,92.35,160.13,4.32,0.0,60.0,95.8,94.87,86.12,103.56,0.0,0
2608,42.53,454.06,4.0,2.0,6093.0,209.66,163.02,32.59,21.77,78.6,216.36,16.98,34.33,83.27,22.33,43.56,139.4,94.37,300.0,300.0,300.0,113.18,36.49,4.27,176.94,41.36,143.86,48.92,64.21,61.8,105.26,26.06,37.63,5.99,76.24,19.98,300.0,35.86,61.92,45.34,23.8,72.06,300.0,42.13,59.57,55.74,109.74,144.58,79.45,87.92,61.14,57.78,1.73,281.81,152.23,88.91,149.84,77.88,109.57,24.74,130.0,97.38,22.43,80.27,178.66,67.77,54.39,117.19,19.2,15.11,6.41,29.19,54.93,13.77,201.06,291.27,23.28,63.55,157.89,100.84,40.97,35.49,80.6,182.64,1.67,4.7,139.01,121.78,168.92,82.73,2.82,117.83,113.29,8.06,31.14,1.0,69.0,100.12,104.82,111.15,78.25,32.9,0
2609,22.04,71.99,8.0,3.0,4161.0,55.03,208.75,155.7,154.7,17.6,128.12,293.57,87.01,300.0,121.54,65.58,158.51,119.61,0.68,39.02,96.52,93.27,27.71,55.12,151.34,100.78,9.21,56.59,63.71,100.02,9.61,37.59,12.6,150.41,87.99,47.69,87.05,11.02,300.0,19.58,34.55,133.46,178.59,12.22,237.64,96.77,96.81,300.0,94.42,26.96,78.44,156.64,144.01,58.24,116.46,199.15,74.59,53.96,36.7,144.71,235.56,90.73,258.89,61.9,125.61,65.43,39.77,92.88,83.86,221.4,134.34,300.0,44.49,3.5,20.87,112.54,270.09,67.1,26.23,28.69,256.21,259.44,9.28,180.62,300.0,141.66,35.18,24.62,300.0,110.65,64.16,13.1,38.73,89.93,11.73,0.0,14.0,115.64,103.47,100.84,125.35,0.0,0
2610,1.81,701.54,5.0,7.0,5918.0,134.07,31.39,300.0,66.63,300.0,96.11,2.32,300.0,35.12,28.19,100.25,0.96,4.27,150.01,78.21,220.53,300.0,53.92,219.67,48.07,39.64,25.44,29.97,154.27,3.42,61.07,10.19,174.66,194.62,300.0,300.0,198.07,8.25,30.24,169.2,16.99,61.98,141.58,56.61,65.59,24.89,3.36,8.4,111.96,45.06,148.69,104.71,42.26,39.33,26.74,72.09,88.76,7.13,32.01,30.61,80.15,31.29,197.8,300.0,34.19,62.21,185.23,207.22,80.48,55.67,38.21,19.43,3.72,5.73,13.33,109.12,165.38,3.06,31.23,171.23,33.3,97.02,112.44,5.38,215.2,300.0,283.67,60.47,80.48,103.62,300.0,3.06,77.02,169.34,45.3,0.0,21.0,105.94,109.97,120.55,113.37,7.18,0
2611,18.86,230.42,3.0,4.0,23005.0,45.06,32.51,109.87,69.3,15.83,255.58,158.04,0.75,175.43,85.36,265.3,156.56,37.07,120.93,140.66,193.41,245.6,6.94,206.98,6.47,68.39,2.58,300.0,14.29,42.87,45.46,44.63,121.2,115.64,135.45,147.56,14.75,18.8,25.37,84.27,90.62,294.3,23.61,34.57,30.65,50.41,8.46,30.59,182.08,90.29,72.35,111.41,68.11,59.31,57.92,91.87,40.14,91.01,113.01,5.9,154.47,23.44,178.01,6.82,124.96,129.63,113.61,81.78,240.04,157.25,132.6,207.28,114.46,18.06,57.38,63.93,80.19,133.44,6.54,2.57,10.11,82.01,86.45,10.3,238.88,300.0,88.49,94.25,69.06,225.64,90.06,215.52,110.36,25.62,300.0,0.0,70.0,102.02,85.19,110.36,118.18,0.0,0
2612,14.74,339.63,3.0,5.0,143.0,106.97,17.16,72.32,48.34,107.4,59.74,148.53,85.67,141.85,124.65,300.0,67.92,110.96,73.12,123.22,8.18,14.15,146.63,192.18,61.93,78.18,141.63,30.37,71.16,69.41,10.89,34.69,20.25,199.98,7.05,14.55,14.23,211.08,12.08,65.57,21.7,54.76,0.85,198.37,147.49,300.0,300.0,19.41,1.59,257.5,72.12,29.71,130.17,1.28,300.0,122.36,86.29,182.24,14.8,1.13,23.71,32.6,32.22,41.04,48.15,1.41,50.44,4.46,139.77,165.1,43.17,57.39,13.08,68.41,11.05,100.89,107.11,268.0,30.37,78.29,214.44,26.29,0.45,127.07,23.97,0.64,186.78,122.24,11.52,24.54,48.75,33.9,62.9,300.0,297.24,0.0,87.0,97.62,112.5,92.95,87.5,5.44,0
2613,34.77,500.73,1.0,4.0,12017.0,117.84,52.09,63.21,40.5,118.56,43.97,300.0,59.65,108.17,27.2,10.04,67.23,65.03,76.51,1.35,80.42,117.55,5.5,62.04,0.79,40.13,109.4,39.21,104.17,56.63,9.51,39.97,211.13,7.32,36.58,82.86,91.13,26.24,10.58,251.14,300.0,12.36,84.06,243.88,46.34,77.8,300.0,223.44,66.51,73.91,103.13,140.26,41.64,33.28,11.45,11.81,62.88,46.54,209.64,177.51,81.98,70.06,38.35,215.97,105.06,164.6,28.12,109.32,300.0,205.15,48.24,238.16,153.91,300.0,71.0,28.9,29.71,7.1,170.17,87.56,16.39,184.01,62.63,92.72,30.81,93.89,31.08,146.74,100.16,76.56,92.4,46.57,90.84,40.26,149.38,0.0,60.0,103.86,113.35,69.92,118.5,0.0,0
2614,66.69,629.38,4.0,4.0,21107.0,35.44,91.32,2.71,28.77,33.4,30.94,130.87,51.29,97.54,24.23,142.27,219.47,54.61,53.62,40.54,106.69,67.27,5.4,84.94,284.07,137.16,11.13,33.71,24.85,65.5,248.13,51.75,39.02,52.92,81.12,300.0,143.5,46.36,12.06,160.67,49.69,103.9,157.41,119.75,185.31,17.3,12.9,139.91,54.22,13.54,300.0,9.89,33.48,52.21,86.15,25.4,96.72,76.42,42.59,300.0,43.67,300.0,43.73,300.0,300.0,16.02,14.67,44.04,101.39,24.84,184.62,4.35,30.65,26.91,59.54,18.28,202.35,14.17,140.66,69.18,300.0,57.36,18.83,192.66,14.31,98.01,32.22,6.48,99.77,32.31,300.0,28.56,33.12,153.47,113.99,1.0,81.0,100.42,115.98,77.69,81.87,0.0,0
2615,36.95,863.14,2.0,0.0,27326.0,1.18,78.54,218.55,42.24,122.86,204.02,102.7,42.97,256.95,26.68,53.67,300.0,160.91,68.47,70.88,1.96,165.02,152.15,42.5,115.22,79.4,300.0,153.62,280.85,27.42,24.13,80.85,95.34,232.19,125.62,4.66,113.56,84.05,57.37,25.55,62.23,109.64,293.46,55.23,158.38,102.06,238.59,300.0,55.26,39.83,300.0,122.51,32.73,225.64,34.99,83.43,106.48,133.41,113.89,32.82,97.35,123.46,118.03,37.78,0.66,86.48,131.03,251.31,6.09,194.37,13.82,6.66,151.42,10.98,123.09,71.2,31.13,25.98,132.54,68.85,155.7,78.04,83.74,43.28,3.64,9.46,173.32,214.77,6.93,12.68,144.64,6.71,300.0,230.52,66.07,1.0,47.0,113.74,103.4,121.74,96.98,24.76,0
2616,0.0,574.47,9.0,0.0,1635.0,106.53,56.43,41.94,11.64,147.84,55.41,176.49,7.49,223.09,15.06,10.42,67.13,120.74,88.54,89.05,76.4,92.13,300.0,30.43,22.1,194.52,30.73,300.0,2.07,12.02,151.44,300.0,100.67,132.74,48.55,150.47,263.18,85.84,222.45,47.74,28.22,51.6,120.53,133.58,38.24,69.28,2.47,33.25,111.65,88.34,36.72,37.94,32.32,106.34,26.64,7.98,49.57,30.39,36.7,3.03,88.78,29.61,27.68,36.93,93.12,10.81,48.22,15.54,29.93,300.0,221.52,10.34,10.41,78.23,53.22,36.86,41.33,29.37,218.82,106.79,6.76,59.98,94.78,239.82,57.46,205.6,65.95,19.97,64.1,67.38,5.19,97.32,83.41,89.95,2.99,0.0,16.0,90.77,103.3,119.3,83.34,35.97,0
2617,68.92,110.47,5.0,6.0,12000.0,95.67,98.04,29.56,95.61,1.45,132.4,138.07,98.67,70.28,72.4,0.03,30.69,22.49,69.75,71.53,129.66,34.32,96.94,117.78,257.18,22.69,124.6,34.05,250.69,300.0,11.3,170.59,88.72,113.91,83.62,4.14,21.92,84.08,300.0,95.78,32.11,68.88,3.58,136.12,13.32,194.04,47.29,0.46,157.74,162.89,300.0,262.82,25.7,177.73,15.05,32.96,146.08,43.41,145.91,77.43,68.27,300.0,32.43,179.18,59.87,249.17,242.96,79.0,134.08,300.0,55.65,42.6,105.05,91.8,190.12,10.27,21.94,66.2,125.6,72.88,300.0,8.61,2.73,44.13,104.86,86.96,18.56,146.69,68.88,48.3,73.78,254.52,52.57,300.0,55.32,0.0,69.0,107.72,94.35,96.0,116.08,0.0,0
2618,31.34,536.41,9.0,0.0,7393.0,39.09,13.61,37.93,75.35,0.21,140.38,124.07,30.08,230.41,300.0,131.07,188.98,115.88,101.11,56.61,80.08,10.54,114.3,120.67,96.76,172.85,133.12,36.53,193.0,54.9,93.02,44.79,222.36,0.52,4.52,83.42,23.76,131.17,173.08,15.12,244.13,15.71,41.06,138.75,91.45,220.8,20.94,3.11,268.28,5.76,106.27,143.53,188.85,193.73,61.65,36.7,52.74,93.06,293.82,119.53,139.13,1.13,245.29,229.28,5.17,138.43,48.44,23.56,6.93,64.41,52.75,79.22,83.21,12.8,72.27,178.72,30.91,30.99,58.03,212.12,123.32,7.79,54.88,300.0,58.27,62.87,18.33,160.97,32.79,60.26,57.8,182.65,6.56,131.92,31.98,0.0,11.0,99.59,88.45,105.92,79.99,25.93,0
2619,19.36,771.49,3.0,0.0,22866.0,134.12,154.99,43.79,79.21,263.15,227.66,137.07,97.88,259.48,110.23,78.47,57.05,36.52,152.49,106.98,4.7,37.43,29.84,161.95,228.82,173.47,61.04,126.93,15.63,90.15,4.8,150.65,97.36,300.0,104.76,196.27,96.43,26.0,39.92,30.26,34.39,4.49,279.71,94.71,83.93,180.46,141.42,26.4,46.82,169.11,87.29,300.0,300.0,277.06,14.25,49.05,163.3,109.79,156.89,59.62,176.02,15.83,169.18,29.47,300.0,9.96,180.3,10.62,2.82,160.08,21.53,163.87,46.08,49.26,3.81,40.62,137.63,243.99,11.16,4.08,40.21,46.45,277.15,60.06,102.21,172.11,49.88,0.6,70.89,130.9,78.8,104.09,95.54,117.61,171.58,0.0,14.0,111.22,90.46,118.25,86.8,31.45,0
2620,37.91,747.84,10.0,6.0,8843.0,112.96,182.87,6.41,95.96,4.6,28.4,175.18,66.52,81.27,143.6,59.51,25.42,72.16,75.57,43.89,138.33,88.25,0.18,145.47,110.76,9.26,87.91,233.52,96.98,294.14,37.9,33.23,300.0,3.53,196.95,67.89,63.99,50.17,79.87,27.42,27.2,12.23,149.04,61.57,36.66,163.39,18.68,114.22,289.75,21.74,5.53,21.29,97.8,164.01,95.62,18.61,226.87,13.31,94.84,84.6,109.44,123.76,13.55,125.21,11.99,184.27,160.74,245.32,29.18,18.75,97.49,67.12,37.39,17.76,65.0,15.17,56.4,42.08,117.66,56.04,200.37,122.38,254.15,40.28,104.24,300.0,48.24,26.18,30.01,158.84,181.82,45.63,300.0,232.53,71.88,1.0,13.0,98.37,86.37,98.52,116.91,0.0,0
2621,35.88,240.94,1.0,6.0,2234.0,117.55,112.24,49.88,45.26,14.54,300.0,7.51,31.17,35.24,52.02,5.84,77.41,78.98,5.39,93.13,243.11,19.82,108.19,69.05,84.44,96.98,7.49,115.11,229.1,71.75,229.11,41.02,20.36,77.44,2.84,18.05,6.34,35.23,108.03,143.99,74.83,99.01,90.16,4.15,19.0,52.29,14.1,102.77,75.49,17.73,77.85,108.37,72.41,30.48,93.68,11.16,115.83,26.58,131.47,61.92,141.57,106.99,18.16,138.7,2.22,20.2,20.0,14.7,10.77,132.14,41.04,143.37,77.54,300.0,70.86,14.49,300.0,36.34,36.96,22.82,41.23,73.56,146.93,64.79,300.0,20.64,38.45,213.19,51.87,216.93,3.87,68.71,51.42,78.5,27.81,0.0,74.0,85.45,98.69,86.35,103.37,0.0,0
2622,32.67,559.35,4.0,0.0,11174.0,210.27,240.41,16.81,111.8,38.53,98.38,20.29,41.53,24.81,300.0,151.43,143.41,235.48,300.0,67.55,3.93,17.04,27.83,83.1,103.84,12.38,45.56,30.77,27.99,300.0,276.47,36.45,300.0,75.87,131.57,172.25,153.2,11.61,202.48,44.47,34.8,2.31,81.63,288.39,8.2,152.5,214.85,66.26,134.75,127.45,24.18,300.0,52.51,63.79,19.6,50.4,94.75,93.33,54.97,300.0,150.32,50.65,13.6,88.37,2.27,105.42,24.1,20.66,106.05,144.72,86.96,40.23,3.22,2.38,39.71,174.28,300.0,30.02,35.13,84.37,85.88,244.23,35.04,69.61,22.6,76.31,240.98,46.03,39.52,163.66,71.23,20.39,154.49,113.65,69.89,0.0,84.0,107.32,102.51,126.06,90.37,35.69,0
2623,36.8,403.79,9.0,7.0,15638.0,1.22,35.37,21.74,44.11,32.46,154.84,17.87,118.16,27.45,17.62,182.15,92.01,13.46,96.21,59.06,229.89,300.0,4.2,13.71,53.25,261.02,47.28,5.38,8.59,105.37,12.16,38.46,241.89,300.0,300.0,120.45,246.25,89.35,69.08,247.85,177.49,56.21,34.34,1.73,10.17,20.9,54.06,75.9,23.54,4.02,56.21,151.06,97.92,174.77,300.0,275.6,158.29,35.81,56.06,9.86,82.05,25.03,8.78,276.02,137.35,29.54,0.44,225.34,27.75,36.67,90.44,4.18,158.44,126.67,27.26,42.09,300.0,1.62,17.51,43.96,27.57,42.3,18.06,165.16,3.46,86.43,175.78,89.17,290.69,53.58,95.58,33.28,15.07,26.84,3.29,0.0,46.0,96.5,109.43,98.58,85.42,13.16,0
