userid,Average Screen Time,Average Spent on App (INR),Ratings,New Password Request,Last Visited Minutes,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Day_32,Day_33,Day_34,Day_35,Day_36,Day_37,Day_38,Day_39,Day_40,Day_41,Day_42,Day_43,Day_44,Day_45,Day_46,Day_47,Day_48,Day_49,Day_50,Day_51,Day_52,Day_53,Day_54,Day_55,Day_56,Day_57,Day_58,Day_59,Day_60,Day_61,Day_62,Day_63,Day_64,Day_65,Day_66,Day_67,Day_68,Day_69,Day_70,Day_71,Day_72,Day_73,Day_74,Day_75,Day_76,Day_77,Day_78,Day_79,Day_80,Day_81,Day_82,Day_83,Day_84,Day_85,Day_86,Day_87,Day_88,Day_89,Day_90,is_churned,total_days_active,avg_daily_usage,std_dev_daily_usage,early_usage_avg,late_usage_avg,drop_in_usage,review,left_review
1240,41.0,250.0,5.0,8,2119,111.83,90.23,119.11,114.62,111.81,113.69,120.18,88.65,105.34,102.17,123.28,102.56,94.57,94.43,82.42,87.25,85.6,85.92,87.86,82.46,88.19,86.1,78.23,63.65,61.38,77.52,67.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,5.47,6.03,0.0,0.95,1.11,0.0,6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,28.341444444444445,43.95800778529364,84.21700000000001,0.2933333333333333,83.92366666666668,"App performance improved significantly after the update, but it still freezes occasionally.",1
1243,37.0,534.0,7.0,1,413,300.0,0.0,245.58,0.0,300.0,0.0,0.0,300.0,0.0,0.0,300.0,0.0,161.87,4.68,0.0,300.0,300.0,300.0,130.84,300.0,0.0,98.62,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.12,0.0,0.0,9.76,300.0,300.0,0.0,0.0,0.0,0.0,155.74,0.0,0.0,0.0,0.0,184.95,0.0,0.0,0.0,163.11,300.0,300.0,0.0,0.0,0.0,0.0,291.34,300.0,300.0,151.29,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,45.39,0.0,104.28,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,153.054,297.7459889060857,238.58666666666664,109.496,129.09066666666664,"I've been using TravelTracker for all my trips, and it's been a lifesaver for keeping me on schedule.",1
1245,31.0,817.0,6.0,5,1072,115.4,118.82,116.91,121.86,112.99,117.73,110.63,101.88,108.29,97.7,104.64,101.8,103.83,94.5,103.19,92.38,95.72,95.5,96.45,82.1,81.84,76.54,77.4,86.25,88.27,76.27,78.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,26.07,26.66,27.56,20.04,34.96,18.45,12.83,20.26,30.25,18.87,13.88,8.46,3.75,5.59,9.53,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,32.86577777777779,44.52465043747425,88.57733333333334,4.118666666666667,84.45866666666667,Keeps my plans neat.,1
1246,40.0,300.0,9.0,2,4896,164.86,121.66,135.8,98.8,87.26,110.91,105.01,103.39,96.18,85.96,118.13,99.01,112.51,96.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.15,17.78,76.5,51.38,87.08,83.88,45.33,55.44,79.03,34.22,45.82,31.39,54.87,48.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.55,39.15,14.52,21.19,0.0,0.0,16.29,2.34,0.0,27.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,27.36188888888889,42.46855523834616,54.31033333333334,1.5536666666666668,52.75666666666668,"The recent update made things worse, keeps freezing every time I use it.",1
1247,39.0,595.0,7.0,5,1254,49.28,300.0,206.21,300.0,300.0,122.33,0.0,233.58,0.0,146.69,0.0,0.0,0.0,58.38,0.0,115.12,0.0,127.26,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,30.39888888888889,92.65281060690118,89.50066666666666,0.0,89.50066666666666,"Recent update improved navigation, finding everything is much easier now.",1
1249,24.0,488.0,6.0,4,4692,0.0,300.0,78.17,0.0,122.31,0.0,97.29,0.0,86.78,0.0,23.54,300.0,0.0,300.0,0.0,152.66,0.0,0.0,300.0,300.0,0.0,0.0,0.0,141.48,0.0,0.0,280.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.03,126.01,0.0,300.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,184.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,61.52322222222222,160.748189245417,132.38199999999998,7.814000000000001,124.56799999999996,"Good, but slow sometimes.",1
1252,24.0,392.0,9.0,4,1818,107.09,117.51,108.52,98.32,112.17,108.68,81.83,96.14,86.29,85.73,92.75,90.16,76.13,68.18,50.4,68.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,16.09066666666667,35.61999548290605,48.27200000000001,0.0,48.27200000000001,"Too many ads ruin the experience, especially when trying to book flights quickly. Please reduce them!",1
1257,4.0,17.0,5.0,5,24656,0.0,47.49,46.38,123.98,117.77,300.0,300.0,300.0,300.0,300.0,221.62,300.0,0.0,300.0,229.32,9.43,300.0,146.8,300.0,300.0,66.89,300.0,284.95,146.8,37.91,0.0,300.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,40.29,300.0,0.0,223.61,0.0,0.0,0.0,0.0,0.0,75.5,300.0,0.0,0.0,171.05,174.25,300.0,300.0,0.0,219.62,300.0,300.0,250.21,0.0,0.0,300.0,300.0,0.0,297.2,25.84,0.0,14.84,0.0,0.0,0.0,0.0,0.0,300.0,300.0,220.89,0.0,300.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,1.0,49.0,192.33311111111107,260.7090284815339,264.669,158.061,106.60799999999998,"Keeps me organized, but I wish it had more features for business travel.",1
1259,39.0,405.0,8.0,1,1523,250.62,34.66,0.0,132.05,135.85,83.16,0.0,165.36,0.0,72.7,36.54,162.13,175.46,113.15,71.09,0.0,87.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,17.657888888888888,47.412685485335416,50.68333333333333,0.0,50.68333333333333,"Happy to pay for premium, the additional features are fantastic.",1
1265,3.0,77.0,0.0,5,18701,300.0,116.26,128.69,300.0,13.44,0.0,237.16,300.0,85.74,0.0,0.0,15.11,173.75,0.0,218.74,90.53,57.48,55.29,0.0,277.65,0.0,16.05,0.0,0.0,0.0,0.0,76.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.18,0.0,300.0,0.0,148.44,140.52,0.0,114.56,0.0,0.0,0.0,180.81,273.08,155.85,0.0,0.0,33.39,124.15,23.86,0.0,225.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.78,15.72,0.0,0.0,1.0,31.0,52.041,97.2180769250824,88.32866666666669,18.474666666666668,69.85400000000003,"The app fails to load past trips sometimes, which is annoying when I need old details.",1
1268,4.0,91.0,2.0,15,36469,300.0,46.82,235.37,0.0,300.0,0.0,242.11,0.0,12.05,0.0,300.0,62.48,175.65,0.0,300.0,0.0,300.0,8.63,0.0,10.86,240.47,0.0,300.0,0.0,300.0,0.0,300.0,0.0,50.34,0.0,0.0,300.0,86.59,0.0,300.0,0.0,0.0,242.92,0.0,236.78,256.54,0.0,0.0,105.23,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.56,0.0,187.83,0.0,0.0,0.0,0.0,0.0,63.12,185.77,0.0,179.24,0.0,0.0,0.0,0.0,161.07,216.3,0.0,267.34,0.0,137.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,88.65877777777779,147.73142200984591,151.55566666666667,40.35366666666666,111.202,"Every time I open the app after the update, it freezes immediately.",1
1269,15.0,252.0,10.0,8,1324,70.69,161.76,115.24,138.7,150.71,143.04,87.25,98.84,81.75,63.31,136.65,123.14,107.2,76.87,42.52,226.84,163.16,79.77,118.42,70.76,100.58,76.17,92.51,36.92,128.64,67.86,117.89,118.02,44.27,103.91,98.37,94.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.03,19.89,0.0,26.0,49.13,0.0,0.0,0.0,0.0,0.0,39.72,0.0,5.86,19.45,34.38,13.05,0.0,8.82,0.0,0.0,0.0,12.68,9.45,0.0,0.0,2.56,1.0,45.0,40.60633333333333,54.29637946938216,104.77966666666669,10.600666666666667,94.179,I wish the app was more responsive. It tends to lag when switching between tabs.,1
1272,14.0,81.0,9.0,1,4230,142.88,140.52,97.5,123.82,121.56,71.51,106.58,76.84,141.44,161.39,40.97,37.33,42.71,29.1,52.23,19.96,115.42,52.76,17.95,42.83,9.11,26.16,0.0,0.0,2.82,44.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,19.09177777777777,40.40800083690674,57.27533333333333,0.0,57.27533333333333,The app is slow and unresponsive when adding expenses.,1
1273,43.0,429.0,7.0,8,2769,105.91,116.15,115.22,104.94,107.03,110.84,106.15,82.46,96.19,105.93,115.81,85.42,106.04,111.56,94.49,86.59,107.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.46,52.39,65.65,61.39,54.36,70.5,55.34,42.0,75.37,55.54,52.59,44.58,50.88,52.42,52.41,44.06,67.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.65,24.76,34.0,22.51,11.12,36.94,10.7,10.84,11.7,1.84,0.0,4.27,9.74,0.0,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,32.58266666666667,40.95288259462316,58.601,6.9430000000000005,51.658,"Best decision to go premium, loving the exclusive tools available.",1
1274,16.0,254.0,10.0,3,1754,160.74,178.4,202.05,40.63,65.79,197.38,164.25,300.0,134.61,0.0,0.0,147.52,229.78,33.58,300.0,300.0,0.0,300.0,166.82,0.0,0.0,0.0,238.5,0.0,0.0,0.0,190.22,263.03,0.0,0.0,23.65,0.0,256.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.17,300.0,0.0,96.07,0.0,0.0,161.44,112.23,0.0,0.0,0.0,262.83,0.0,123.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.93,0.0,0.0,0.0,0.0,0.0,1.0,30.0,67.34466666666665,116.45059163690097,131.32266666666666,12.462666666666667,118.86,Slow to load itineraries.,1
1281,14.0,826.0,8.0,5,1776,283.27,269.21,66.32,110.47,300.0,209.96,300.0,0.0,0.0,300.0,142.8,0.0,0.0,0.0,73.98,26.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.07,0.0,0.0,300.0,0.0,0.0,73.51,0.0,0.0,0.0,0.0,0.0,0.0,246.56,104.91,0.0,270.29,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,126.44,300.0,0.0,71.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,47.59511111111111,104.68137612973229,73.66066666666666,0.383,73.27766666666666,"Since the update, app has been slow and unreliable, please fix it.",1
1282,24.0,511.0,6.0,2,2284,121.42,116.49,106.46,103.24,98.6,90.96,84.74,78.7,72.69,66.43,62.64,54.64,49.23,44.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,12.789444444444449,31.443104328298283,38.36833333333334,0.0,38.36833333333334,Saves time and effort.,1
1283,8.0,9.0,4.0,6,2119,29.6,44.89,215.32,0.0,0.0,0.0,92.48,128.88,0.0,0.0,0.0,0.0,0.0,264.23,1.41,152.82,0.0,0.0,0.0,71.4,101.34,0.0,0.0,0.0,201.46,193.3,0.0,48.62,0.0,0.0,0.0,66.42,81.98,35.27,0.0,0.0,0.0,50.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.81,0.0,0.0,35.45,0.0,0.0,0.0,177.67,0.0,100.15,0.0,0.0,0.0,0.0,0.0,17.36,0.0,0.0,0.0,115.76,0.0,0.0,0.0,0.0,0.85,0.0,0.0,7.9,0.0,0.0,0.0,0.0,100.32,0.0,0.0,0.0,115.84,0.0,0.0,0.0,0.0,0.0,1.0,27.0,27.823777777777785,57.22279334061621,51.525,11.934333333333331,39.59066666666666,"Love the premium features, makes my travel planning so much easier.",1
1288,30.0,463.0,9.0,3,4154,148.91,0.0,108.35,0.0,161.64,0.0,28.73,0.0,79.91,0.0,171.19,0.0,198.19,0.0,159.12,0.0,34.83,0.0,0.0,34.02,0.0,0.0,0.0,99.48,44.95,0.0,0.0,0.0,25.99,0.0,0.0,0.0,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,15.101444444444446,42.18360820580577,43.177,0.0,43.177,I wish there were more customization options for trip planning. It feels a bit limited sometimes.,1
1293,22.0,909.0,10.0,8,942,96.1,105.72,113.35,116.24,118.44,88.57,82.34,112.54,122.65,99.88,83.09,87.12,84.3,93.7,60.44,76.75,68.89,70.58,68.77,51.76,80.77,55.28,46.87,33.6,44.75,73.96,33.26,44.03,42.39,38.1,28.32,24.03,30.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,26.41755555555556,39.14386362031848,76.47466666666668,0.0,76.47466666666668,"The UI could be a bit more intuitive, but overall it's a solid app for frequent travelers.",1
1294,42.0,63.0,7.0,7,220,273.7,120.45,154.42,103.2,0.0,103.85,52.9,145.41,134.91,7.29,195.98,0.0,102.98,39.51,43.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.461444444444442,47.987356868642514,49.25566666666666,0.1033333333333333,49.15233333333333,"Update brought in some handy features, especially for tracking expenses.",1
1300,14.0,152.0,9.0,7,1769,164.98,23.71,300.0,242.64,151.16,0.0,8.33,115.78,0.0,82.02,0.0,300.0,0.0,141.52,0.0,0.0,262.53,68.06,224.49,0.0,0.0,98.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.8,0.0,0.0,0.0,0.0,103.85,300.0,0.0,0.0,261.1,0.0,242.49,300.0,75.34,0.0,38.23,106.57,0.0,300.0,82.29,0.52,0.0,0.0,0.0,66.56,0.0,108.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.56,23.67,180.25,148.55,11.0,0.0,300.0,55.0,0.0,72.74,0.0,196.43,0.0,0.0,300.0,0.0,9.95,0.0,87.74,0.0,0.0,0.0,0.0,1.0,40.0,73.45455555555557,122.81475424816112,85.08866666666668,61.479,23.609666666666683,Trouble with map loading.,1
1304,0.0,95.0,0.0,6,17126,217.77,0.0,35.82,0.0,0.0,0.0,116.72,259.75,300.0,0.0,300.0,143.03,0.0,0.0,0.0,0.0,0.0,300.0,201.45,229.03,0.0,297.4,139.29,0.0,300.0,0.0,273.95,0.0,0.0,0.0,0.0,300.0,0.0,243.27,0.0,6.82,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,103.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,235.58,0.0,0.0,0.0,17.32,0.0,0.0,0.0,0.0,21.21,0.0,0.0,0.0,192.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.15,0.0,300.0,237.2,300.0,0.0,1.0,31.0,115.86111111111111,232.92588862074305,143.627,115.974,27.65300000000002,Perfect for solo travelers.,1
1314,9.0,25.0,2.0,7,2294,135.28,137.14,87.59,123.31,0.0,0.0,0.0,0.0,107.44,72.26,57.52,72.1,0.0,0.0,0.0,0.0,35.8,32.21,41.03,27.62,0.0,0.0,0.0,0.0,22.17,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,10.586,30.06175467155209,31.758,0.0,31.758,"Update messed up the app, now it's crashing more than before.",1
1317,18.0,993.0,8.0,2,3438,121.45,112.15,108.21,0.0,0.0,89.92,84.93,76.67,0.0,0.0,61.79,54.89,48.94,0.0,0.0,30.79,25.46,21.66,0.0,0.0,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,9.33988888888889,26.746512131929848,28.01966666666667,0.0,28.01966666666667,"Notifications are great, but I wish I could customize them more.",1
1326,6.0,20.0,1.0,7,2780,0.0,0.0,0.0,300.0,300.0,300.0,0.0,0.0,300.0,300.0,0.0,3.37,0.0,300.0,180.64,300.0,153.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.29,0.0,0.0,81.44,0.0,0.0,0.0,300.0,0.0,300.0,42.62,300.0,300.0,300.0,0.0,300.0,0.0,300.0,0.0,0.0,0.0,122.69,0.0,0.0,0.0,0.0,0.0,0.0,190.7,16.82,0.0,300.0,0.0,300.0,300.0,0.0,0.0,300.0,0.0,300.0,0.0,300.0,0.0,300.0,198.68,0.0,300.0,300.0,0.0,300.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.14,1.0,36.0,196.16044444444444,320.78258742885816,178.52966666666666,228.37333333333336,-49.84366666666671,"App was fine before, the update has made it almost unusable.",1
1334,11.0,222.0,8.0,5,4297,184.93,71.72,111.94,0.0,49.38,101.61,23.9,172.62,292.15,44.01,62.5,144.01,15.11,118.3,0.0,0.0,0.0,49.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.39,106.16,72.53,0.0,1.46,127.72,0.0,0.0,51.24,15.99,0.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.0,0.0,0.0,62.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,21.909,50.34092190345631,56.42033333333333,2.0816666666666666,54.33866666666667,Flight alerts are very accurate and have saved me from missing several flights.,1
1336,1.0,31.0,4.0,11,47187,217.78,0.0,0.0,85.36,0.0,266.93,0.0,0.0,300.0,240.77,149.62,0.0,0.0,0.0,300.0,28.39,0.0,0.0,300.0,0.0,64.12,77.65,0.0,300.0,0.0,34.51,0.0,300.0,0.0,0.0,44.53,0.0,0.0,0.0,0.0,300.0,0.0,112.7,0.0,300.0,0.0,300.0,300.0,12.54,0.0,300.0,0.0,35.13,87.07,0.0,0.0,0.0,0.0,0.0,181.78,0.0,0.0,218.51,0.0,0.0,0.0,100.53,0.0,300.0,80.51,300.0,0.0,244.08,0.0,99.08,45.92,0.0,48.87,0.0,300.0,300.0,0.0,300.0,0.0,0.0,0.0,0.0,300.0,0.0,155.32,0.0,0.0,0.0,0.0,300.0,1.0,40.0,174.4237777777778,347.45481140048025,165.48733333333334,228.023,-62.53566666666663,Sometimes unresponsive.,1
1337,37.0,175.0,8.0,2,2190,134.78,105.82,81.91,96.63,102.1,92.68,74.67,85.42,84.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.19,20.14,24.48,16.28,0.0,0.0,13.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,10.646666666666668,29.290142568539903,31.94,0.0,31.94,It would be nice to have a feature that suggests travel tips based on my current location.,1
1338,35.0,198.0,5.0,4,2290,117.92,121.95,113.15,104.89,110.91,105.72,110.82,105.4,100.09,99.82,96.94,97.02,92.6,91.53,89.65,94.39,92.09,83.32,83.68,76.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.71,33.51,32.53,31.89,27.55,21.79,22.19,20.61,16.2,13.66,15.79,9.17,9.85,4.02,4.24,0.0,1.55,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,25.43288888888889,41.01341074847922,66.28666666666666,0.0,66.28666666666666,It would be great if the app supported offline access for my saved itineraries.,1
